Deal_ID,Date,Year,Month,Quarter,Region,Category,Channel,Segment,Sales_Rep,Status,Revenue,Cost,Profit,Profit_Margin,Units_Sold,Customer_Satisfaction
DL-00902,2023-01-05,2023,1,Q1,North America,Software,Reseller,SMB,Rep_04,Closed Won,19861.84,13445.94,6415.9,32.3,1,3.7
DL-00903,2022-07-03,2022,7,Q3,North America,Electronics,Partner,Enterprise,Rep_09,Closed Lost,17553.89,10593.39,6960.5,39.65,1,4.7
DL-00904,2022-11-06,2022,11,Q4,Europe,Services,Direct,Enterprise,Rep_09,Closed Won,7126.28,4797.95,2328.33,32.67,1,3.7
DL-00905,2022-01-15,2022,1,Q1,Europe,Hardware,Direct,SMB,Rep_18,On Hold,9750.41,4554.62,5195.79,53.29,1,3.2
DL-00906,2023-12-27,2023,12,Q4,Latin America,Software,Direct,Enterprise,Rep_12,Closed Won,26828.2,11201.38,15626.82,58.25,1,3.5
DL-00907,2023-07-01,2023,7,Q3,Latin America,Hardware,Direct,Mid-Market,Rep_10,In Progress,22846.72,16124.57,6722.15,29.42,3,4.0
DL-00908,2022-05-10,2022,5,Q2,North America,Consulting,Direct,Enterprise,Rep_11,Closed Won,15006.64,6399.49,8607.15,57.36,1,4.7
DL-00909,2022-10-08,2022,10,Q4,North America,Electronics,Direct,SMB,Rep_07,Closed Lost,15221.13,7402.66,7818.47,51.37,1,3.8
DL-00910,2022-02-16,2022,2,Q1,Europe,Consulting,Partner,Startup,Rep_09,On Hold,37220.88,23946.49,13274.39,35.66,1,3.3
DL-00911,2022-02-25,2022,2,Q1,Europe,Electronics,Online,Enterprise,Rep_06,Closed Won,13195.14,7169.01,6026.13,45.67,1,5.0
DL-00912,2023-07-21,2023,7,Q3,North America,Electronics,Online,SMB,Rep_19,On Hold,7686.86,5432.38,2254.48,29.33,1,2.7
DL-00913,2022-10-27,2022,10,Q4,Asia Pacific,Electronics,Online,Enterprise,Rep_16,Closed Lost,28123.39,14182.43,13940.96,49.57,2,3.3
DL-00914,2023-12-16,2023,12,Q4,Europe,Hardware,Direct,SMB,Rep_15,On Hold,9467.91,3826.5,5641.41,59.58,1,4.5
DL-00915,2022-05-10,2022,5,Q2,Europe,Services,Direct,SMB,Rep_07,Closed Lost,5307.58,2681.55,2626.03,49.48,1,5.0
DL-00916,2023-10-16,2023,10,Q4,Europe,Electronics,Online,SMB,Rep_16,Closed Won,18678.71,11250.68,7428.03,39.77,1,4.2
DL-00917,2023-05-18,2023,5,Q2,North America,Software,Partner,SMB,Rep_05,Closed Won,58536.99,31117.0,27419.99,46.84,2,4.0
DL-00918,2022-04-16,2022,4,Q2,Middle East,Services,Direct,Mid-Market,Rep_16,Closed Won,9820.06,5766.39,4053.67,,1,3.6
DL-00919,2022-01-13,2022,1,Q1,Asia Pacific,Electronics,Online,Enterprise,Rep_01,Closed Won,14983.41,10590.41,4393.0,29.32,1,4.2
DL-00920,2023-08-11,2023,8,Q3,North America,Hardware,Online,Enterprise,Rep_19,Closed Won,17521.77,12604.63,4917.14,28.06,2,3.9
DL-00921,2022-10-19,2022,10,Q4,Latin America,Hardware,Partner,Mid-Market,Rep_05,Closed Won,4924.63,2428.29,2496.34,50.69,1,3.2
DL-00922,2023-04-26,2023,4,Q2,Europe,Software,Direct,SMB,Rep_07,Closed Won,59302.52,33313.14,25989.38,43.83,2,3.6
DL-00923,2023-05-06,2023,5,Q2,Latin America,Consulting,Online,Mid-Market,Rep_19,In Progress,48796.22,28897.14,19899.08,40.78,2,3.1
DL-00924,2023-03-28,2023,3,Q1,Asia Pacific,Software,Partner,SMB,Rep_05,Closed Won,15748.83,11531.13,4217.7,26.78,1,3.8
DL-00925,2022-12-15,2022,12,Q4,Europe,Consulting,Online,Mid-Market,Rep_17,Closed Won,21478.72,16098.65,5380.07,25.05,1,3.9
DL-00926,2022-07-08,2022,7,Q3,North America,Services,Online,SMB,Rep_08,Closed Lost,7691.98,3710.55,3981.43,51.76,1,5.0
DL-00927,2022-02-22,2022,2,Q1,North America,Services,Online,Mid-Market,Rep_01,Closed Won,3998.03,2616.48,1381.55,34.56,1,3.3
DL-00928,2022-09-16,2022,9,Q3,Europe,Electronics,Partner,Startup,Rep_02,Closed Won,17086.46,9095.31,7991.15,46.77,1,3.7
DL-00929,2023-05-05,2023,5,Q2,Asia Pacific,Hardware,Direct,SMB,Rep_15,Closed Won,5155.0,2076.63,3078.37,59.72,1,4.8
DL-00930,2022-04-27,2022,4,Q2,North America,Software,Online,Enterprise,Rep_20,On Hold,28995.81,11692.22,17303.59,59.68,1,5.0
DL-00931,2022-03-08,2022,3,Q1,North America,Electronics,Partner,Enterprise,Rep_18,In Progress,7866.23,4414.51,3451.72,43.88,1,4.2
DL-00932,2023-02-15,2023,2,Q1,Latin America,Electronics,Online,Enterprise,Rep_11,Closed Won,23796.94,13586.08,10210.86,42.91,1,3.6
DL-00933,2023-05-19,2023,5,Q2,Middle East,Services,Direct,Enterprise,Rep_10,Closed Lost,14460.17,5898.29,8561.88,59.21,1,3.4
DL-00934,2022-03-17,2022,3,Q1,Europe,Software,Direct,Enterprise,Rep_04,Closed Lost,17565.49,11249.37,6316.12,,1,2.3
DL-00935,2023-08-14,2023,8,Q3,North America,Services,Reseller,SMB,Rep_05,Closed Lost,11970.07,6019.76,5950.31,49.71,1,3.1
DL-00936,2023-10-07,2023,10,Q4,North America,Hardware,Online,SMB,Rep_04,Closed Lost,8338.65,4969.52,3369.13,40.4,1,3.9
DL-00937,2023-12-04,2023,12,Q4,North America,Electronics,Reseller,SMB,Rep_13,Closed Lost,31475.2,15905.1,15570.1,49.47,2,3.7
DL-00938,2022-02-24,2022,2,Q1,Latin America,Services,Online,SMB,Rep_13,Closed Won,5967.6,2736.13,3231.47,54.15,1,4.3
DL-00939,2022-06-05,2022,6,Q2,North America,Electronics,Partner,Enterprise,Rep_18,Closed Won,13900.17,7540.99,6359.18,45.75,1,3.6
DL-00940,2022-06-02,2022,6,Q2,Europe,Hardware,Online,Enterprise,Rep_02,Closed Lost,5807.21,2794.99,3012.22,51.87,1,3.2
DL-00941,2023-07-31,2023,7,Q3,North America,Hardware,Reseller,Enterprise,Rep_16,In Progress,8181.3,4803.9,3377.4,41.28,1,4.1
DL-00942,2022-11-08,2022,11,Q4,Europe,Software,Partner,SMB,Rep_01,Closed Lost,32639.15,15327.02,17312.13,53.04,1,5.0
DL-00943,2022-03-29,2022,3,Q1,Asia Pacific,Services,Partner,Enterprise,Rep_19,In Progress,7218.75,4172.02,3046.73,42.21,1,3.5
DL-00944,2022-09-12,2022,9,Q3,Latin America,Software,Direct,Enterprise,Rep_09,On Hold,20838.93,9483.43,11355.5,54.49,1,3.9
DL-00945,2022-05-02,2022,5,Q2,North America,Software,Partner,SMB,Rep_03,Closed Won,40524.07,25726.35,14797.72,36.52,2,4.5
DL-00946,2023-07-26,2023,7,Q3,North America,Hardware,Online,Mid-Market,Rep_07,Closed Lost,15769.91,10469.3,5300.61,33.61,2,3.3
DL-00947,2023-03-03,2023,3,Q1,North America,Software,Direct,Enterprise,Rep_10,Closed Lost,31996.73,14034.98,17961.75,56.14,1,4.8
DL-00948,2023-09-13,2023,9,Q3,Latin America,Software,Direct,SMB,Rep_01,On Hold,23333.6,13153.87,10179.73,43.63,1,2.5
DL-00949,2023-09-03,2023,9,Q3,Latin America,Software,Direct,Mid-Market,Rep_10,On Hold,22249.67,9451.77,12797.9,57.52,1,3.5
DL-00950,2023-09-26,2023,9,Q3,Europe,Hardware,,Mid-Market,Rep_09,Closed Lost,10522.38,6411.96,4110.42,39.06,1,3.6
DL-00951,2022-08-20,2022,8,Q3,Asia Pacific,Software,Direct,Startup,Rep_15,Closed Won,28015.54,13798.82,14216.72,50.75,1,3.9
DL-00952,2023-06-20,2023,6,Q2,Asia Pacific,Electronics,Partner,Enterprise,Rep_15,In Progress,6576.89,3845.3,2731.59,41.53,1,2.2
DL-00953,2023-01-25,2023,1,Q1,North America,Services,Reseller,Enterprise,Rep_03,Closed Won,13313.49,7736.62,5576.87,41.89,1,4.9
DL-00954,2023-04-07,2023,4,Q2,Latin America,Hardware,Partner,Mid-Market,Rep_05,In Progress,5202.59,3764.2,1438.39,,1,4.1
DL-00955,2023-03-30,2023,3,Q1,Europe,Electronics,Direct,SMB,Rep_09,On Hold,7385.97,4373.82,3012.15,40.78,1,4.7
DL-00956,2022-11-01,2022,11,Q4,Europe,Electronics,Direct,SMB,Rep_09,Closed Won,6513.51,3934.48,2579.03,39.6,1,5.0
DL-00957,2023-08-26,2023,8,Q3,Europe,Electronics,Online,Mid-Market,Rep_07,Closed Lost,13463.71,7278.19,6185.52,45.94,1,3.2
DL-00958,2023-03-16,2023,3,Q1,North America,Software,,Mid-Market,Rep_12,Closed Won,15038.5,11010.86,4027.64,26.78,1,1.8
DL-00959,2022-11-09,2022,11,Q4,North America,Software,Online,Startup,Rep_09,Closed Won,7812.27,5249.96,2562.31,32.8,1,4.7
DL-00960,2023-08-06,2023,8,Q3,Asia Pacific,Services,Online,Startup,Rep_06,Closed Won,8359.15,4178.67,4180.48,50.01,1,3.6
DL-00961,2023-09-28,2023,9,Q3,North America,Services,Online,Mid-Market,Rep_02,In Progress,7824.81,5441.95,2382.86,30.45,1,2.9
DL-00962,2022-03-03,2022,3,Q1,Asia Pacific,Services,Direct,Enterprise,Rep_09,On Hold,9277.89,5115.26,4162.63,44.87,1,4.3
DL-00963,2023-09-17,2023,9,Q3,North America,Software,Online,Mid-Market,Rep_17,On Hold,18254.78,12596.41,5658.37,31.0,1,5.0
DL-00964,2022-04-12,2022,4,Q2,Europe,Hardware,Direct,Enterprise,Rep_01,Closed Won,19967.51,13737.86,6229.65,31.2,3,3.7
DL-00965,2022-08-01,2022,8,Q3,North America,Software,Reseller,Enterprise,Rep_19,In Progress,32380.11,15092.52,17287.59,53.39,1,4.6
DL-00966,2023-10-03,2023,10,Q4,Europe,Consulting,Partner,Mid-Market,Rep_06,In Progress,23368.54,15082.04,8286.5,35.46,1,3.0
DL-00967,2022-08-05,2022,8,Q3,Asia Pacific,Services,Direct,Enterprise,Rep_05,Closed Won,9686.87,4860.15,4826.72,49.83,1,2.5
DL-00968,2022-09-28,2022,9,Q3,North America,Electronics,Direct,Enterprise,Rep_02,Closed Won,30428.25,15339.56,15088.69,49.59,2,4.5
DL-00969,2023-11-08,2023,11,Q4,Europe,Services,Direct,Enterprise,Rep_09,Closed Won,16133.48,8126.79,8006.69,49.63,2,4.2
DL-00970,2022-03-25,2022,3,Q1,Europe,Software,Online,Mid-Market,Rep_14,On Hold,12438.17,8133.93,4304.24,34.61,1,3.4
DL-00971,2022-06-10,2022,6,Q2,Asia Pacific,Services,Direct,SMB,Rep_04,Closed Lost,6143.78,2951.71,3192.07,51.96,1,
DL-00972,2022-09-03,2022,9,Q3,Middle East,Electronics,Partner,Mid-Market,Rep_04,In Progress,10146.48,4061.81,6084.67,59.97,1,2.4
DL-00973,2022-06-27,2022,6,Q2,Asia Pacific,Electronics,Direct,Enterprise,Rep_15,Closed Won,12039.59,7829.74,4209.85,34.97,1,2.8
DL-00974,2023-07-20,2023,7,Q3,North America,Hardware,Online,Mid-Market,Rep_08,In Progress,5940.12,2731.95,3208.17,54.01,1,3.4
DL-00975,2022-03-18,2022,3,Q1,North America,Electronics,Online,Mid-Market,Rep_04,Closed Won,15257.25,6660.84,8596.41,56.34,1,3.5
DL-00976,2022-06-10,2022,6,Q2,North America,Hardware,Online,Enterprise,Rep_16,Closed Won,11557.13,5583.6,5973.53,51.69,1,5.0
DL-00977,2022-01-03,2022,1,Q1,Europe,Electronics,Online,SMB,Rep_04,Closed Lost,23555.99,12554.52,11001.47,46.7,1,3.8
DL-00978,2023-02-23,2023,2,Q1,North America,Services,Direct,Enterprise,Rep_16,Closed Won,8492.53,4811.59,3680.94,43.34,1,3.6
DL-00979,2023-04-07,2023,4,Q2,Europe,Services,Direct,Startup,Rep_12,In Progress,4416.02,1835.3,2580.72,58.44,1,2.8
DL-00980,2023-12-07,2023,12,Q4,Europe,Software,Online,SMB,Rep_16,Closed Won,14859.97,10991.93,3868.04,26.03,1,4.7
DL-00981,2023-09-01,2023,9,Q3,North America,Software,Direct,Startup,Rep_19,Closed Lost,19278.46,12542.99,6735.47,34.94,1,2.9
DL-00982,2023-04-27,2023,4,Q2,Asia Pacific,Electronics,Partner,Enterprise,Rep_08,Closed Won,8048.88,4130.02,3918.86,48.69,1,2.8
DL-00983,2022-10-26,2022,10,Q4,North America,Electronics,Direct,Mid-Market,Rep_06,Closed Lost,26535.4,13574.03,12961.37,48.85,2,3.5
DL-00984,2022-02-03,2022,2,Q1,North America,Software,Direct,Mid-Market,Rep_10,Closed Won,13861.36,7720.64,6140.72,44.3,1,3.9
DL-00985,2022-08-26,2022,8,Q3,Asia Pacific,Services,Direct,Mid-Market,Rep_05,Closed Won,13614.24,8429.74,5184.5,38.08,1,3.2
DL-00986,2022-10-23,2022,10,Q4,Europe,Consulting,Reseller,Startup,Rep_18,On Hold,12939.14,5838.54,7100.6,54.88,1,4.4
DL-00987,2023-12-25,2023,12,Q4,Asia Pacific,Hardware,Direct,SMB,Rep_10,Closed Won,11112.18,5179.67,5932.51,53.39,1,3.6
DL-00988,2022-10-17,2022,10,Q4,Europe,Hardware,Partner,Enterprise,Rep_10,In Progress,7461.88,5229.3,2232.58,29.92,1,4.6
DL-00989,2023-12-21,2023,12,Q4,North America,Hardware,Direct,Mid-Market,Rep_07,On Hold,17042.44,8345.5,8696.94,51.03,2,4.2
DL-00990,2023-04-10,2023,4,Q2,Latin America,Services,Online,Mid-Market,Rep_18,Closed Won,5679.16,3027.38,2651.78,46.69,1,5.0
DL-00991,2022-03-14,2022,3,Q1,Asia Pacific,Electronics,Direct,SMB,Rep_01,Closed Won,11313.46,7975.37,3338.09,29.51,1,3.4
DL-00992,2023-12-05,2023,12,Q4,Asia Pacific,Consulting,Reseller,Enterprise,Rep_07,Closed Lost,24927.74,15756.87,9170.87,36.79,1,4.5
DL-00993,2022-08-28,2022,8,Q3,North America,Services,Reseller,SMB,Rep_01,On Hold,9265.84,4814.52,4451.32,48.04,1,2.4
DL-00994,2022-09-28,2022,9,Q3,Europe,Services,Direct,Enterprise,Rep_15,On Hold,8411.46,5377.4,3034.06,36.07,1,5.0
DL-00995,2023-10-03,2023,10,Q4,Europe,Electronics,Reseller,SMB,Rep_04,Closed Lost,12739.54,5183.58,7555.96,59.31,1,4.4
DL-00996,2023-08-27,2023,8,Q3,North America,Software,Reseller,SMB,Rep_20,In Progress,21059.35,13845.99,7213.36,34.25,1,3.6
DL-00997,2023-11-09,2023,11,Q4,Latin America,Software,Online,Mid-Market,Rep_10,Closed Won,8875.42,5063.03,3812.39,42.95,1,3.6
DL-00998,2022-07-22,2022,7,Q3,North America,Hardware,Online,Enterprise,Rep_09,On Hold,13145.89,8999.86,4146.03,31.54,2,3.6
DL-00999,2023-03-12,2023,3,Q1,Middle East,Software,Direct,SMB,Rep_02,On Hold,104526.86,76735.59,27791.27,26.59,5,5.0
DL-01000,2022-04-28,2022,4,Q2,Europe,Software,Partner,Enterprise,Rep_14,Closed Won,29020.76,21011.78,8008.98,27.6,1,4.5
DL-01001,2023-07-12,2023,7,Q3,North America,Consulting,Direct,Enterprise,Rep_16,Closed Won,17001.85,12211.46,4790.39,28.18,1,3.4
DL-01002,2022-08-19,2022,8,Q3,Europe,Electronics,Direct,Mid-Market,Rep_01,Closed Won,8942.19,5179.85,3762.34,42.07,1,2.8
DL-01003,2023-10-26,2023,10,Q4,Latin America,Software,Reseller,Startup,Rep_02,Closed Won,33969.49,17869.64,16099.85,47.4,1,4.8
DL-01004,2022-06-02,2022,6,Q2,Asia Pacific,Electronics,Direct,SMB,Rep_07,In Progress,18188.42,10235.76,7952.66,43.72,1,4.5
DL-01005,2022-09-30,2022,9,Q3,Latin America,Services,Online,Mid-Market,Rep_10,Closed Won,8674.95,5564.66,3110.29,35.85,1,4.4
DL-01006,2022-05-26,2022,5,Q2,Asia Pacific,Consulting,Online,Mid-Market,Rep_20,Closed Won,43724.11,31017.85,12706.26,29.06,1,3.7
DL-01007,2022-03-15,2022,3,Q1,Asia Pacific,Electronics,Reseller,Mid-Market,Rep_01,Closed Won,5344.71,2525.08,2819.63,52.76,1,3.6
DL-01008,2022-03-03,2022,3,Q1,Latin America,Hardware,Reseller,Enterprise,Rep_13,On Hold,11663.6,8413.74,3249.86,27.86,1,5.0
DL-01009,2022-06-19,2022,6,Q2,North America,Electronics,Direct,Startup,Rep_01,Closed Lost,16893.53,11577.36,5316.17,31.47,1,5.0
DL-01010,2022-11-11,2022,11,Q4,Europe,Consulting,Direct,SMB,Rep_05,Closed Won,18232.82,13539.68,4693.14,25.74,1,4.3
DL-01011,2023-09-02,2023,9,Q3,North America,Hardware,Partner,Enterprise,Rep_16,Closed Won,3907.04,2766.53,1140.51,29.19,1,4.6
DL-01012,2023-08-06,2023,8,Q3,Middle East,Hardware,Direct,Enterprise,Rep_15,On Hold,8500.33,4232.98,4267.35,50.2,1,4.0
DL-01013,2022-10-23,2022,10,Q4,Middle East,Electronics,Direct,SMB,Rep_17,In Progress,30315.81,13250.57,17065.24,56.29,2,2.7
DL-01014,2023-03-26,2023,3,Q1,North America,Consulting,Direct,Enterprise,Rep_16,Closed Won,26766.49,11758.1,15008.39,56.07,1,3.0
DL-01015,2022-05-08,2022,5,Q2,Asia Pacific,Services,Online,Enterprise,Rep_13,Closed Won,6528.93,3277.05,3251.88,49.81,1,4.7
DL-01016,2023-04-25,2023,4,Q2,Middle East,Software,Partner,Enterprise,Rep_11,Closed Won,27509.19,16917.17,10592.02,38.5,1,4.8
DL-01017,2023-12-07,2023,12,Q4,North America,Hardware,Direct,Mid-Market,Rep_17,Closed Won,19883.25,13550.68,6332.57,31.85,3,4.6
DL-01018,2022-11-08,2022,11,Q4,Europe,Electronics,Online,Mid-Market,Rep_17,Closed Lost,18610.02,13301.28,5308.74,28.53,1,4.1
DL-01019,2023-12-18,2023,12,Q4,Latin America,Hardware,Direct,Enterprise,Rep_02,On Hold,10476.58,6477.81,3998.77,38.17,1,4.7
DL-01020,2023-02-17,2023,2,Q1,North America,Electronics,Direct,Mid-Market,Rep_13,Closed Lost,27645.13,11112.54,16532.59,59.8,2,3.8
DL-01021,2022-10-06,2022,10,Q4,Asia Pacific,Services,Online,Mid-Market,Rep_14,In Progress,12665.27,5892.02,6773.25,53.48,1,4.3
DL-01022,2023-05-28,2023,5,Q2,North America,Software,Partner,Mid-Market,Rep_11,Closed Won,16918.22,7357.8,9560.42,56.51,1,3.6
DL-01023,2023-07-07,2023,7,Q3,Middle East,Electronics,Online,Enterprise,Rep_10,In Progress,6269.95,3305.29,2964.66,47.28,1,3.0
DL-01024,2023-05-21,2023,5,Q2,Middle East,Electronics,Direct,Mid-Market,Rep_03,In Progress,9461.43,5444.8,4016.63,42.45,1,4.5
DL-01025,2023-03-25,2023,3,Q1,Middle East,Electronics,Online,Startup,Rep_17,Closed Won,8633.82,3584.67,5049.15,58.48,1,4.8
DL-01026,2022-03-24,2022,3,Q1,Europe,Software,Partner,Mid-Market,Rep_15,Closed Won,34762.18,18144.72,16617.46,47.8,1,5.0
DL-01027,2023-09-05,2023,9,Q3,Latin America,Software,Partner,Enterprise,Rep_09,Closed Lost,37264.82,17242.91,20021.91,53.73,1,4.0
DL-01028,2022-02-10,2022,2,Q1,Latin America,Services,Partner,SMB,Rep_10,Closed Won,10917.54,6839.56,4077.98,37.35,1,3.0
DL-01029,2023-03-19,2023,3,Q1,North America,Electronics,Reseller,SMB,Rep_08,Closed Won,7954.23,4474.22,3480.01,43.75,1,3.5
DL-01030,2022-11-27,2022,11,Q4,Latin America,Electronics,Partner,SMB,Rep_13,Closed Lost,36647.63,21012.33,15635.3,42.66,3,3.7
DL-01031,2023-09-11,2023,9,Q3,North America,Services,Partner,Enterprise,Rep_18,On Hold,8121.22,4464.17,3657.05,45.03,1,3.9
DL-01032,2022-09-14,2022,9,Q3,Europe,Electronics,Reseller,Enterprise,Rep_05,Closed Lost,20283.15,14900.14,5383.01,26.54,1,4.2
DL-01033,2022-01-27,2022,1,Q1,North America,Consulting,Online,Mid-Market,Rep_06,In Progress,30749.07,14610.64,16138.43,52.48,1,4.1
DL-01034,2022-04-04,2022,4,Q2,North America,Hardware,Partner,Mid-Market,Rep_17,Closed Won,8879.75,5157.65,3722.1,41.92,1,4.4
DL-01035,2022-08-23,2022,8,Q3,North America,Services,Online,Enterprise,Rep_11,In Progress,13285.55,8736.66,4548.89,34.24,1,4.0
DL-01036,2023-11-22,2023,11,Q4,Asia Pacific,Services,Direct,Startup,Rep_20,Closed Lost,7060.92,4200.51,2860.41,40.51,1,2.0
DL-01037,2023-08-13,2023,8,Q3,North America,Hardware,Direct,Enterprise,Rep_16,In Progress,15365.78,11142.61,4223.17,27.48,2,4.0
DL-01038,2023-08-25,2023,8,Q3,Asia Pacific,Electronics,Partner,Mid-Market,Rep_09,Closed Won,6809.36,3624.55,3184.81,46.77,1,3.9
DL-01039,2022-01-22,2022,1,Q1,North America,Electronics,Reseller,Mid-Market,Rep_02,Closed Lost,8924.25,5017.99,3906.26,43.77,1,4.2
DL-01040,2023-11-20,2023,11,Q4,North America,Electronics,Reseller,Mid-Market,Rep_05,Closed Lost,28624.55,12336.69,16287.86,56.9,2,3.5
DL-01041,2022-10-03,2022,10,Q4,Europe,Hardware,Direct,Startup,Rep_01,Closed Won,10745.04,6588.32,4156.72,38.69,1,4.0
DL-01042,2023-08-14,2023,8,Q3,Asia Pacific,Electronics,Partner,Enterprise,Rep_04,Closed Won,53423.23,26758.32,26664.91,49.91,4,4.2
DL-01043,2022-02-11,2022,2,Q1,North America,Services,Direct,Mid-Market,Rep_04,Closed Won,10347.66,4719.65,5628.01,54.39,1,3.7
DL-01044,2022-06-29,2022,6,Q2,Asia Pacific,Consulting,Reseller,Enterprise,Rep_03,Closed Won,70204.47,41461.77,28742.7,40.94,2,4.3
DL-01045,2023-04-27,2023,4,Q2,Latin America,Hardware,Reseller,Mid-Market,Rep_09,In Progress,3160.41,1852.98,1307.43,41.37,1,3.9
DL-01046,2023-06-16,2023,6,Q2,Asia Pacific,Software,Partner,Mid-Market,Rep_12,Closed Won,12331.02,5259.86,7071.16,57.34,1,3.9
DL-01047,2023-10-30,2023,10,Q4,North America,Electronics,Online,Mid-Market,Rep_10,Closed Won,23472.11,15124.85,8347.26,35.56,1,1.5
DL-01048,2023-03-29,2023,3,Q1,North America,Hardware,Online,Enterprise,Rep_02,In Progress,3351.0,2071.99,1279.01,38.17,1,2.9
DL-01049,2022-10-12,2022,10,Q4,Latin America,Services,Partner,Mid-Market,Rep_11,Closed Won,9060.29,4223.51,4836.78,53.38,1,2.9
DL-01050,2022-07-05,2022,7,Q3,North America,Electronics,Direct,Enterprise,Rep_10,Closed Lost,26887.32,15172.57,11714.75,43.57,2,4.0
DL-01051,2023-08-23,2023,8,Q3,Latin America,Electronics,Partner,Enterprise,Rep_06,Closed Won,19271.66,12567.3,6704.36,34.79,1,4.8
DL-01052,2023-03-23,2023,3,Q1,Europe,Consulting,Online,Mid-Market,Rep_18,On Hold,30166.89,17656.76,12510.13,41.47,1,3.7
DL-01053,2023-10-13,2023,10,Q4,Middle East,Services,Online,SMB,Rep_02,In Progress,7988.73,4301.3,3687.43,46.16,1,4.5
DL-01054,2023-05-19,2023,5,Q2,Asia Pacific,Hardware,Direct,Mid-Market,Rep_02,In Progress,8851.21,4539.06,4312.15,48.72,1,4.3
DL-01055,2022-04-04,2022,4,Q2,Middle East,Hardware,Reseller,SMB,Rep_10,Closed Won,10676.72,6551.64,4125.08,38.64,1,3.9
DL-01056,2023-04-27,2023,4,Q2,Europe,Services,Direct,Enterprise,Rep_16,In Progress,7186.02,5236.37,1949.65,27.13,1,4.3
DL-01057,2022-12-23,2022,12,Q4,Asia Pacific,Software,Partner,Mid-Market,Rep_12,Closed Won,30106.58,19121.01,10985.57,36.49,1,4.0
DL-01058,2023-02-23,2023,2,Q1,Europe,Software,Online,SMB,Rep_01,Closed Won,42866.52,18268.04,24598.48,57.38,2,3.7
DL-01059,2022-12-08,2022,12,Q4,Europe,Software,Online,Enterprise,Rep_08,Closed Won,22368.12,12553.88,9814.24,43.88,1,4.1
DL-01060,2022-11-25,2022,11,Q4,Asia Pacific,Software,Partner,Mid-Market,Rep_16,Closed Lost,25866.2,18411.26,7454.94,28.82,1,5.0
DL-01061,2023-11-18,2023,11,Q4,Latin America,Hardware,Direct,SMB,Rep_18,Closed Lost,10189.23,4412.57,5776.66,56.69,1,4.2
DL-01062,2022-04-18,2022,4,Q2,Middle East,Services,Direct,SMB,Rep_13,Closed Lost,13174.09,9829.27,3344.82,25.39,1,4.0
DL-01063,2022-06-14,2022,6,Q2,Asia Pacific,Hardware,Partner,SMB,Rep_15,Closed Won,12412.06,9087.79,3324.27,26.78,1,3.1
DL-01064,2022-12-04,2022,12,Q4,Europe,Software,Partner,Mid-Market,Rep_12,Closed Won,15054.67,6434.31,8620.36,57.26,1,4.9
DL-01065,2023-02-26,2023,2,Q1,Europe,Services,Direct,Mid-Market,Rep_08,In Progress,7676.19,5578.25,2097.94,27.33,1,2.7
DL-01066,2023-12-12,2023,12,Q4,Asia Pacific,Services,Online,Mid-Market,Rep_10,Closed Won,7819.7,4121.74,3697.96,47.29,1,2.4
DL-01067,2023-05-23,2023,5,Q2,North America,Services,Partner,Enterprise,Rep_14,In Progress,6363.82,4426.98,1936.84,30.44,1,4.1
DL-01068,2022-10-23,2022,10,Q4,North America,Services,Online,Mid-Market,Rep_05,Closed Won,4068.92,2223.4,1845.52,45.36,1,3.1
DL-01069,2023-11-10,2023,11,Q4,Europe,Electronics,Online,Mid-Market,Rep_18,In Progress,2947.07,1633.56,1313.51,44.57,1,4.7
DL-01070,2023-02-15,2023,2,Q1,North America,Software,Direct,Mid-Market,Rep_19,Closed Lost,45449.52,28268.92,17180.6,37.8,2,2.5
DL-01071,2023-07-18,2023,7,Q3,North America,Electronics,Direct,SMB,Rep_15,Closed Won,6897.12,4628.43,2268.69,32.89,1,4.6
DL-01072,2022-02-07,2022,2,Q1,North America,Software,Online,Mid-Market,Rep_06,Closed Won,54714.59,22532.9,32181.69,58.82,2,4.5
DL-01073,2023-04-11,2023,4,Q2,North America,Software,Partner,Mid-Market,Rep_11,Closed Lost,36182.68,21984.76,14197.92,39.24,1,3.9
DL-01074,2022-04-01,2022,4,Q2,North America,Services,Online,Enterprise,Rep_11,In Progress,8164.05,3799.19,4364.86,53.46,1,2.1
DL-01075,2022-11-19,2022,11,Q4,Middle East,Consulting,Online,SMB,Rep_20,Closed Won,40829.65,21275.61,19554.04,47.89,1,2.4
DL-01076,2022-09-16,2022,9,Q3,Europe,Services,Online,Mid-Market,Rep_20,Closed Won,12368.49,6453.74,5914.75,47.82,1,4.0
DL-01077,2022-11-28,2022,11,Q4,Europe,Services,Reseller,Enterprise,Rep_18,In Progress,5764.38,3252.1,2512.28,43.58,1,3.6
DL-01078,2022-04-29,2022,4,Q2,Asia Pacific,Software,Partner,Startup,Rep_18,Closed Lost,24813.48,12827.27,11986.21,48.31,1,4.4
DL-01079,2023-02-18,2023,2,Q1,North America,Services,Partner,Mid-Market,Rep_10,Closed Won,6126.76,2680.93,3445.83,56.24,1,3.7
DL-01080,2023-06-11,2023,6,Q2,Middle East,Electronics,Partner,SMB,Rep_02,Closed Lost,20803.35,9381.69,11421.66,54.9,1,3.7
DL-01081,2022-01-02,2022,1,Q1,Asia Pacific,Electronics,Direct,Enterprise,Rep_09,Closed Won,10490.18,4318.84,6171.34,58.83,1,1.9
